courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
"['computer architecture design', 'design microprocessor based systems', 'digital logic', 'digital signal processing', 'digital signal processing design lab', 'embedded control systems', 'signals systems', 'non von neumann computer architectures (seminar)', 'programming languages', 'theory computability']","['Electrical and Computer Engineering', 'Electrical and Computer Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/dhimnsen,"['Network Expertise', 'Machine Learning and Data Science', 'Programming Paradigms']",neural network training,azure machine learning,r programming,[]
"['contemporay business', 'leadership organizational behavior', 'marketing management']","['Business and Administration', 'Financial Management and Analysis', 'Information Technology', 'Cybersecurity and Information Assurance Cluster', 'Software Engineering and Computing Technologies', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/ddjefferson,"['Data Foundations and Algorithmics', 'Cloud Engineering and Management', 'Microservices Development and Architecture']",data structures,cloud computing,microservices,"['Agile Scrum Professional', 'Agile Scrum Professional', 'Agile Scrum Professional', 'Cost Analysis and Functions of Excel', 'Scrum Fundamentals Certified (SFC)', ""Texas All Lines Pre-Licensing Insurance Adjuster's - CORE"", ""Texas All Lines Pre-Licensing Insurance Adjuster's Course - Texas content"", 'aws technical essentials day', 'Asking Great Sales Questions', 'Giving Your Elevator Pitch', 'AWS Certified Cloud Practitioner', 'Fortinet Network Security Expert Level 1: Certified Associate', 'Fortinet Network Security Expert Level 2: Certified Associate', 'Fortinet Network Security Expert Level 3: Certified Associate']"
[''],"['Materials Science and Engineering Cluster', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/zeke-carnesmason,"['Test Engineering', 'Software Development Best Practices', 'App Development and Building']",test automation,sustainability practices,self-reliance,[]
[''],"['Software Engineering and Computing Technologies', 'Philosophy and Related Fields']",https://www.linkedin.com/in/johnny-garces-3a99184b,"['API Development and Integration', 'Software Engineering Cluster', 'Web Development Expertise']",api development,full-stack development,web development,"['Growth Driven Design', 'Inbound Certification']"
[''],[],https://www.linkedin.com/in/jun-nakajima-8aaa2bb,"['Troubleshooting Proficiency', 'Operating Systems Expertise', 'Debugging and Troubleshooting']",troubleshooting hardware,operating system optimization,javascript debugging,"['Deep Reinforcement Learning Nanodegree', 'Financial Engineering and Risk Management Part II', 'Artificial Intelligence for Trading', 'Financial Engineering and Risk Management Part I', 'Guided Tour of Machine Learning in Finance', 'Deep Learning Foundation']"
[''],"['Cybersecurity and Information Assurance Cluster', 'Cybersecurity and Digital Forensics', 'Management and Business', 'STEM']",https://www.linkedin.com/in/tuzelselim,"['Software Testing and Quality Assurance', 'Risk and Vulnerability Management', 'Data and Modeling']",penetration testing,vulnerability assessment,threat detection,"['Connect and Protect: Networks and Network Security', 'Play It Safe: Manage Security Risks', 'Learning Mobile Device Security', 'Learning Virtualization', 'CompTIA CySA+ (CS0-002) Cert Prep: 1 Threat Management', 'Cybersecurity Foundations (2020)', 'Ethical Hacking: Introduction to Ethical Hacking', 'Learning Linux Command Line', 'Linux Security and Hardening Essential Training', 'Securing Windows Server 2016: Server Hardening Solutions', 'Securing Windows Server 2019', 'Threat Modeling: Repudiation in Depth', 'Threat Modeling: Spoofing In Depth', 'Unix Essential Training', 'Windows 10: Administration', 'Windows Server 2019: Manage, Monitor, and Maintain Servers', 'Foundations of Cybersecurity']"
[''],"['Languages and Literature', 'Mathematical Sciences']",https://www.linkedin.com/in/dmitryrobsman,"['Programming Paradigms', 'XAML and C# Development', 'IDE Proficiency and Navigation']",object-oriented programming,c# syntax,attribute usage,[]
[''],"['Computer Science and Engineering', 'Design and Development Technologies']",https://www.linkedin.com/in/samantha-farmer,"['Cloud and Enterprise Architecture', 'Business Strategy and Planning', 'Communication and Interpersonal Skills']",cloud architecture design,business strategy development,stakeholder communication,"['Learning Linux Command Line', 'Learning Power BI Desktop', 'Statistics Foundations: 2', 'Statistics Foundations: 3', 'Operational Excellence Foundations', 'Six Sigma Foundations', 'Time Management Fundamentals', 'Learning Python', 'Banish Your Inner Critic to Unleash Creativity', 'Excel: Avoiding Common Mistakes (Office 365/Excel 2019)', 'Python Essential Training', 'Being an Effective Team Member', 'Coaching Skills for Leaders and Managers', 'Finding Your Introvert/Extrovert Balance in the Workplace', 'Leading without Formal Authority', 'Proven Tips for Managing Your Time', 'Microsoft Datacenter Operations Services BreakFix Specialist']"
[''],"['Product and Strategy Management', 'Engineering and Applied Sciences']",https://www.linkedin.com/in/aniketdata,"['Data Engineering and Management', 'Cloud Engineering and Management', 'Big Data and Data Engineering']",data processing,cloud computing,big data engineering,['IDEO Design Thinking Certification']
[''],"['Education and Teaching', 'Quantitative Economics and Mathematics', 'Quantitative Economics and Mathematics']",https://www.linkedin.com/in/liefesbenshade,"['Data Analytics Suite', 'Data and Modeling', 'Machine Learning and Data Science']",data analysis,statistical modeling,machine learning,"['Social Studies Teaching License', 'SAS 9 Base Programmer']"
[''],['Software Engineering and Computing Technologies'],https://www.linkedin.com/in/david-ecker-86bb855a,"['Web Development Expertise', 'ASP.NET and Angular Development', 'JavaScript Proficiency']",web development,angular,javascript,[]
[''],['Engineering and Sciences'],https://www.linkedin.com/in/shannonocrocker,"['Sales Management and Optimization', 'Cloud and Enterprise Architecture', 'Sales Management and Optimization']",sales strategy,cloud architecture,sales management,"['Accessibility in Action', 'Honored Listee']"
"['bci certification – attained ambci (associate member business continuity institute)', 'ccna', 'ccnp', 'cisco content switching (formerly arrow point)', 'cisco pix administration', 'extreme switching extreme switching', 'data science executives', 'linux system administration (red hat)', 'sco unix openserver release 5 administration']",[],https://www.linkedin.com/in/sdsutton,"['Cloud Engineering and Management', 'Cloud Engineering and Management', 'Cloud and Enterprise Architecture']",cloud scalability,cloud recruiting,agile cloud architecture,[]
[''],[],https://www.linkedin.com/in/prudhvi-vijayanagaram,"['Data Analytics Suite', 'Data Visualization and Analysis', 'Data and Modeling']",data analysis,data visualization,data modeling,[]
[''],"['Computer Science and Engineering', 'Earth and Geosciences', 'Bio-STEM Sciences']",https://www.linkedin.com/in/hansbdejong,"['Python Development', 'Machine Learning and Data Science', 'AI Expertise']",python programming,machine learning,ai foundations,"['AlgoExpert', 'AWS Certified Cloud Practitioner', 'The Web Developer Bootcamp', 'Linear Algebra - Foundations to Frontiers', 'CS50x']"
[''],[],https://www.linkedin.com/in/vladimirshvetsfl,"['Cloud and Enterprise Architecture', 'Software Development Best Practices', 'Infrastructure Engineering']",cloud architecture design,cloud security practices,infrastructure management,"['Microsoft Certified: Azure AI Fundamentals', 'Microsoft Certified: Security, Compliance, and Identity Fundamentals', 'Microsoft Certified: Azure Fundamentals', 'CompTIA Security+ Certification', 'Microsoft Certified: Azure Security Engineer Associate', 'Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: Azure Virtual Desktop Specialty', 'Microsoft Certified: Azure Solutions Architect Expert']"
[''],"['Information Technology', 'Information Technology']",https://www.linkedin.com/in/harshitha-reddy-427182153,"['Web Development Expertise', 'Mobile Development and Testing', 'Cloud Engineering and Management']",web development,mobile application development,cloud deployment,[]
['specman elite basics verification environment users developers'],"['Signal Processing and Communications', 'Signal Processing and Communications']",https://www.linkedin.com/in/eduardhambardzumyan,"['Audio Synthesis and Modular Techniques', 'Digital Literacy and Technology', 'Data Analytics Suite']",synthesis fundamentals,digital synthesis techniques,python data analysis,[]
[''],['Information and Communication Technologies (ICT)'],https://www.linkedin.com/in/anna-chystiakova,"['Data Analytics Suite', 'Data and Modeling', 'Java Stream Processing']",data analysis,regression modeling,natural language processing,"['Dale Carnegie Course', 'Natural Language Processing with Deep Learning', 'Deep Learning Specialization', 'Sequence Models', 'Convolutional Neural Networks', 'Structuring Machine Learning Projects', 'Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization', 'Neural Networks and Deep Learning', 'Cloudera Spark Development']"
"['diffusion reaction kinetics', 'molecular spectroscopy', 'nanoscale synthesis/characterization', 'quantum mechanics', 'solid state electronics', 'structure analysis solids']","['Materials Science and Engineering Cluster', 'Materials Science and Engineering Cluster', 'STEM']",https://www.linkedin.com/in/yingmin-li,"['Technical Proficiency', 'App Development and Building']",laser cutting,self-confidence,,[]
[''],['Information Technology'],https://www.linkedin.com/in/deepakgupta101,"['Software Development Best Practices', 'Software Design Patterns', 'Java Stream Processing']",c# coding best practices,java ee design patterns,advanced java stream processing,"['Creative Programming for Digital Media', 'Algorithms: Design and Analysis, Part 1', 'Cryptography I', ""C-DAC's Certified Cyber Security Professional"", 'SCJP']"
[''],"['Computer Science and Engineering', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/eunice-kang-79086897,"['Intelligent Content Creation', 'GUI Development and Automation', 'Audio Synthesis and Modular Techniques']",idea generation,gui programming,audio synthesis,[]
[''],['Information Sciences and Engineering'],https://www.linkedin.com/in/timothy-orme,"['Data Validation and Manufacturing', 'Application Development and Deployment', 'Java EE Development']",bean validation,application building,java ee essentials,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/marvin-avila-kotliarov,"['Programming Paradigms', 'Coding Expertise', '.NET Development Fundamentals']",swift programming,javascript coding,.net development,[]
"['applied machine learning', 'graphical visualization', 'computer science infomatics', 'computing: engrg sci', 'data structures', 'discrete structures', 'numerical methods', 'applied statistics', 'computational algorithms', 'data mining', 'deep learning', 'system design']","['STEM', 'Astrophysics']",https://www.linkedin.com/in/zhuchangzhan,"['Natural Language Processing (NLP) and Text Analytics', 'Big Data and Data Engineering', 'ML Model Development']",text classification,feature engineering,model evaluation,[]
