id,url,like,like_name,input_url,warning,warning_code,error
eric-descisciolo-2700905,https://www.linkedin.com/in/eric-descisciolo,"[{""course_link"":""https://www.linkedin.com/learning/cert-prep-cisco-ccnp-enterprise-ensld-300-420?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cisco-ccnp-scor-security-350-701-cert-prep-1-security-concepts-and-network-security?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cisco-ccnp-enarsi-v1-1-300-410-cert-prep-1-layer-3-technologies?trk=public_profile_recommended-course""}]","[""Cert Prep: Cisco CCNP Enterprise ENSLD (300-420)"",""Cisco CCNP SCOR Security (350-701) Cert Prep: 1 Security Concepts and Network Security"",""Cisco CCNP ENARSI v1.1 (300-410) Cert Prep: 1 Layer 3 Technologies""]",https://www.linkedin.com/in/eric-descisciolo-2700905,,,
andres-vargas-phd,https://www.linkedin.com/in/andres-vargas-phd,"[{""course_link"":""https://www.linkedin.com/learning/built-in-machine-learning-in-the-wolfram-language?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/wavelet-analysis-concepts-with-wolfram-language?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/giving-computers-vision?trk=public_profile_recommended-course""}]","[""Built-in Machine Learning in the Wolfram Language"",""Wavelet Analysis: Concepts with Wolfram Language"",""Giving Computers Vision""]",https://www.linkedin.com/in/andres-vargas-phd,,,
sharathunni,https://www.linkedin.com/in/sharathunni,"[{""course_link"":""https://www.linkedin.com/learning/offensive-penetration-testing?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/security-testing-essential-training-19750160?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/kali-linux-essential-training?trk=public_profile_recommended-course""}]","[""Offensive Penetration Testing"",""Security Testing Essential Training"",""Kali Linux Essential Training""]",https://www.linkedin.com/in/sharathunni,,,
shaobin-ding-32ba8517,https://www.linkedin.com/in/shaobin-ding-32ba8517,"[{""course_link"":""https://www.linkedin.com/learning/debugging-c-code?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/linux-kernels-and-logging-for-system-administration?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-javascript-debugging-2?trk=public_profile_recommended-course""}]","[""Debugging C Code"",""Linux: Kernels and Logging for System Administration"",""Learning JavaScript Debugging""]",https://www.linkedin.com/in/shaobin-ding-32ba8517,,,
edmark-alonzo-36733627,https://www.linkedin.com/in/edmark-alonzo-36733627,"[{""course_link"":""https://www.linkedin.com/learning/ios-17-iphone-and-ipad-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ios-16-iphone-and-ipad-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/apple-certified-support-professional-macos-11-cert-prep-6-troubleshooting-and-support?trk=public_profile_recommended-course""}]","[""iOS 17: iPhone and iPad Essential Training"",""iOS 16: iPhone and iPad Essential Training"",""Apple Certified Support Professional macOS 11 Cert Prep: 6 Troubleshooting and Support""]",https://www.linkedin.com/in/edmark-alonzo-36733627,,,
stevemuckle,https://www.linkedin.com/in/stevemuckle,"[{""course_link"":""https://www.linkedin.com/learning/linux-kernels-and-logging-for-system-administration?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/virtualization-with-kvm-and-qemu?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/linux-device-drivers?trk=public_profile_recommended-course""}]","[""Linux: Kernels and Logging for System Administration"",""Virtualization with KVM and Qemu"",""Linux Device Drivers""]",https://www.linkedin.com/in/stevemuckle,,,
nicholas-dykhuizen,https://www.linkedin.com/in/nicholas-dykhuizen,"[{""course_link"":""https://www.linkedin.com/learning/database-foundations-application-development?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/php-with-mysql-essential-training-2-build-a-cms?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ruby-on-rails-5-essential-training?trk=public_profile_recommended-course""}]","[""Database Foundations: Application Development"",""PHP with MySQL Essential Training: 2 Build a CMS"",""Ruby on Rails 5 Essential Training""]",https://www.linkedin.com/in/nicholas-dykhuizen,,,
manik-gangopadhyay-a093b8b,https://www.linkedin.com/in/manik-gangopadhyay-a093b8b,"[{""course_link"":""https://www.linkedin.com/learning/oracle-db-cloud-database-migration-and-integration-workshop?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-cloud-infrastructure-operations-professional-22829299?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-autonomous-database-administration-workshop?trk=public_profile_recommended-course""}]","[""Oracle DB Cloud Database Migration and Integration Workshop"",""Oracle Cloud Infrastructure Operations Professional"",""Oracle Autonomous Database Administration Workshop""]",https://www.linkedin.com/in/manik-gangopadhyay-a093b8b,,,
nikki-pope-95a51b131,https://www.linkedin.com/in/nikki-pope-95a51b131,"[{""course_link"":""https://www.linkedin.com/learning/learning-amazon-web-services-aws-for-developers-14924833?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-serverless-applications-on-aws?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-c-sharp-with-unity?trk=public_profile_recommended-course""}]","[""Learning Amazon Web Services (AWS) for Developers"",""Java: Serverless Applications on AWS"",""Introduction to C# with Unity""]",https://www.linkedin.com/in/nikki-pope-95a51b131,,,
cheng-shen,https://www.linkedin.com/in/cheng-shen,"[{""course_link"":""https://www.linkedin.com/learning/natural-language-processing-with-pytorch?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/giving-computers-vision?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/faster-pandas?trk=public_profile_recommended-course""}]","[""Natural Language Processing with PyTorch"",""Giving Computers Vision"",""Faster pandas""]",https://www.linkedin.com/in/cheng-shen?_l=en_us,,,
waseem-haq-june2020,https://www.linkedin.com/in/waseem-haq-june2020,"[{""course_link"":""https://www.linkedin.com/learning/oracle-autonomous-database-administration-workshop?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-cloud-infrastructure-architect-professional-22696699?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/oracle-database-12c-advanced-sql?trk=public_profile_recommended-course""}]","[""Oracle Autonomous Database Administration Workshop"",""Oracle Cloud Infrastructure Architect Professional"",""Oracle Database 12c: Advanced SQL""]",https://www.linkedin.com/in/waseem-haq-june2020,,,
pooja-yadav-69a221125,https://www.linkedin.com/in/pooja-yadav-69a221125,"[{""course_link"":""https://www.linkedin.com/learning/react-creating-and-hosting-a-full-stack-site-15153869?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sharepoint-framework-for-developers-1-understanding-the-toolchain?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/gulp-js-web-project-workflows?trk=public_profile_recommended-course""}]","[""React: Creating and Hosting a Full-Stack Site"",""SharePoint Framework for Developers:  1 Understanding the Toolchain"",""Gulp.js: Web Project Workflows""]",https://www.linkedin.com/in/pooja-yadav-69a221125,,,
vuamanda,https://www.linkedin.com/in/vuamanda,"[{""course_link"":""https://www.linkedin.com/learning/natural-language-processing-with-pytorch?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ai-and-data-science-for-sql-developers-from-beginner-to-advanced?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-recommender-systems-with-machine-learning-and-ai?trk=public_profile_recommended-course""}]","[""Natural Language Processing with PyTorch"",""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Building Recommender Systems with Machine Learning and AI""]",https://www.linkedin.com/in/vuamanda,,,
rich-rychalski-9137138a,https://www.linkedin.com/in/rich-rychalski-9137138a,"[{""course_link"":""https://www.linkedin.com/learning/learning-pc-maintenance-and-performance-14230360?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/holding-your-team-accountable?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/revit-worksharing-management?trk=public_profile_recommended-course""}]","[""Learning PC Maintenance and Performance"",""Holding Your Team Accountable"",""Revit Worksharing: Management""]",https://www.linkedin.com/in/rich-rychalski-9137138a,,,
you-guan-39171b57,https://www.linkedin.com/in/you-guan-39171b57,"[{""course_link"":""https://www.linkedin.com/learning/practice-it-go-rest-api-server?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/beginner-s-guide-to-go-protocol-buffer?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/go-for-python-developers?trk=public_profile_recommended-course""}]","[""Practice It: Go REST API Server"",""Beginner's Guide to Go Protocol Buffer"",""Go for Python Developers""]",https://www.linkedin.com/in/you-guan-39171b57,,,
erin-ward-48905179,https://www.linkedin.com/in/erin-ward-48905179,"[{""course_link"":""https://www.linkedin.com/learning/software-testing-foundations-testing-throughout-the-sdlc?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/software-testing-foundations-test-management?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/programming-foundations-software-testing-qa?trk=public_profile_recommended-course""}]","[""Software Testing Foundations: Testing throughout the SDLC"",""Software Testing Foundations: Test Management"",""Programming Foundations: Software Testing/QA""]",https://www.linkedin.com/in/erin-ward-48905179,,,
edgar-cubillo-ponce-555396153,https://www.linkedin.com/in/edgar-cubillo-ponce-555396153,[],[],https://www.linkedin.com/in/edgar-cubillo-ponce-555396153,,,
fernanda-vargas-205219108,https://www.linkedin.com/in/fer-vh,"[{""course_link"":""https://es.linkedin.com/learning/javascript-tdd-y-pruebas-unitarias-esencial?trk=public_profile_recommended-course""},{""course_link"":""https://es.linkedin.com/learning/fundamentos-de-aws-cloud-services?trk=public_profile_recommended-course""},{""course_link"":""https://es.linkedin.com/learning/domina-python?trk=public_profile_recommended-course""}]","[""JavaScript: TDD y pruebas unitarias esencial"",""Fundamentos de AWS Cloud Services"",""Domina Python""]",https://www.linkedin.com/in/fernanda-vargas-205219108,,,
melissa-mednikoff,https://www.linkedin.com/in/melissa-mednikoff,"[{""course_link"":""https://www.linkedin.com/learning/power-bi-data-modeling-with-dax?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/etl-in-python-and-sql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/implementing-a-data-warehouse-with-microsoft-sql-server-2012?trk=public_profile_recommended-course""}]","[""Power BI Data Modeling with DAX"",""ETL in Python and SQL"",""Implementing a Data Warehouse with Microsoft SQL Server 2012""]",https://www.linkedin.com/in/melissa-mednikoff,,,
pak-on-chan-b445b5157,https://www.linkedin.com/in/pak-on-chan-b445b5157,"[{""course_link"":""https://www.linkedin.com/learning/ai-and-data-science-for-sql-developers-from-beginner-to-advanced?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/deep-learning-getting-started?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/machine-learning-and-ai-foundations-prediction-causation-and-statistical-inference?trk=public_profile_recommended-course""}]","[""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Deep Learning: Getting Started"",""Machine Learning and AI Foundations: Prediction, Causation, and Statistical Inference""]",https://www.linkedin.com/in/pak-on-chan-b445b5157,,,
garret-germain-59230729,https://www.linkedin.com/in/garret-germain-59230729,"[{""course_link"":""https://www.linkedin.com/learning/c-programming-for-embedded-applications-14537235?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ruby-on-rails-debugging?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/linux-device-drivers?trk=public_profile_recommended-course""}]","[""C Programming for Embedded Applications"",""Ruby on Rails: Debugging"",""Linux Device Drivers""]",https://www.linkedin.com/in/garret-germain-59230729,,,
